,0.1-1.0,1.0-20.0,4.0-14.0,4.0-20.0
2024-01-13 21:44:59,1.4126096352430435e-07,1.2216811908107615e-09,1.8350943278174987e-10,1.8350943278174987e-10
2024-01-13 21:59:59,1.4361277102838325e-07,2.1318490501789836e-09,1.1374906773602287e-09,1.1374906773602287e-09
2024-01-13 22:14:59,1.450418749497513e-07,1.3699923333205379e-09,3.163760587603694e-10,3.163760587603694e-10
2024-01-13 22:29:59,1.359576753294656e-07,1.448452942635954e-09,2.0205197263711877e-10,2.0205197263711877e-10
2024-01-13 22:44:59,1.290168005419494e-07,1.2060674667123095e-09,1.4871682443151216e-10,1.4871682443151216e-10
2024-01-13 22:59:59,1.333774625823519e-07,1.2108671102961508e-09,1.1977364445882548e-10,1.1977364445882548e-10
2024-01-13 23:14:59,1.3368867564597574e-07,1.184032152394689e-09,1.0814341474968332e-10,1.0814341474968332e-10
2024-01-13 23:29:59,1.2395972472628873e-07,1.216286170710926e-09,1.0914797521556844e-10,1.0914797521556844e-10
2024-01-13 23:44:59,1.1989887542695813e-07,1.2456625587671626e-09,8.981323773806956e-11,8.981323773806956e-11
2024-01-13 23:59:59,1.2083723179720973e-07,1.2236708866894218e-09,1.285809512363597e-10,1.285809512363597e-10
2024-01-14 00:14:59,1.1676297934479937e-07,1.2383122039400491e-09,2.1920229852991783e-10,2.1920229852991783e-10
2024-01-14 00:29:59,1.1934259119851023e-07,1.2348932368409824e-09,1.205594994262407e-10,1.205594994262407e-10
2024-01-14 00:44:59,1.23049677971696e-07,1.3383051181365764e-09,1.0243003592059644e-10,1.0243003592059644e-10
2024-01-14 00:59:59,1.201437777000932e-07,1.3288208422662184e-09,1.0342422246022684e-10,1.0342422246022684e-10
2024-01-14 01:14:59,1.1550485510810884e-07,1.2778160116382031e-09,1.0632970140521427e-10,1.0632970140521427e-10
2024-01-14 01:29:59,1.1067646876026524e-07,1.3069599261573836e-09,1.166384714974387e-10,1.166384714974387e-10
2024-01-14 01:44:59,1.0931058004735079e-07,1.4636739052606979e-09,1.493468720628985e-10,1.493468720628985e-10
2024-01-14 01:59:59,1.0920121089030058e-07,1.3646194596588803e-09,1.5102604887858577e-10,1.5102604887858577e-10
2024-01-14 02:14:59,1.0562222982728948e-07,1.2460197481549572e-09,1.0216116785259479e-10,1.0216116785259479e-10
2024-01-14 02:29:59,1.0938181465866241e-07,1.3051862888140748e-09,1.3658097394474554e-10,1.3658097394474554e-10
2024-01-14 02:44:59,1.0906188597320849e-07,1.2670724431394041e-09,2.0517505466300318e-10,2.0517505466300318e-10
2024-01-14 02:59:59,1.0975056225491977e-07,1.404345373348314e-09,2.1179717285002326e-10,2.1179717285002326e-10
2024-01-14 03:14:59,1.0717823063424776e-07,1.590025957447725e-09,1.6641591044465423e-10,1.6641591044465423e-10
2024-01-14 03:29:59,1.0027680791019077e-07,1.5367807574954394e-09,2.67012680563556e-10,2.67012680563556e-10
2024-01-14 03:44:59,9.957797449183125e-08,1.4680367888320452e-09,2.437188217258607e-10,2.437188217258607e-10
2024-01-14 03:59:59,9.751856662706098e-08,1.2755053933994578e-09,1.2775626960154318e-10,1.2775626960154318e-10
2024-01-14 04:14:59,9.841965954989474e-08,1.4661570731740498e-09,1.495723560303864e-10,1.495723560303864e-10
2024-01-14 04:29:59,9.7721269562832e-08,1.560130665412254e-09,1.5321098453337876e-10,1.5321098453337876e-10
2024-01-14 04:44:59,9.665432061295421e-08,1.430290668069433e-09,1.376179252599749e-10,1.376179252599749e-10
2024-01-14 04:59:59,9.37898554990173e-08,1.4483889228818383e-09,1.3382067459612957e-10,1.3382067459612957e-10
2024-01-14 05:14:59,9.573951479037968e-08,1.4170819736375657e-09,1.3862095711347422e-10,1.3862095711347422e-10
2024-01-14 05:29:59,9.698891687482861e-08,1.2873023471995846e-09,1.2348729143419566e-10,1.2348729143419566e-10
2024-01-14 05:44:59,9.439544885631566e-08,1.2768035299150847e-09,1.0935798039409953e-10,1.0935798039409953e-10
2024-01-14 05:59:59,9.46470156702789e-08,1.3786389399552919e-09,1.2925678753155703e-10,1.2925678753155703e-10
2024-01-14 06:14:59,1.0045088535195922e-07,1.5373176494090277e-09,1.8216788220095687e-10,1.8216788220095687e-10
2024-01-14 06:29:59,1.0045556812744457e-07,1.5027870309725702e-09,1.6002519490777878e-10,1.6002519490777878e-10
2024-01-14 06:44:59,9.594826083893445e-08,1.5106538411939464e-09,3.2326841502514467e-10,3.2326841502514467e-10
2024-01-14 06:59:59,9.675223776237311e-08,1.3848154454185783e-09,2.479959495488508e-10,2.479959495488508e-10
2024-01-14 07:14:59,9.913393089111964e-08,1.2967464078438311e-09,1.0084437961006382e-10,1.0084437961006382e-10
2024-01-14 07:29:59,1.004036507665689e-07,1.2474262601140897e-09,8.383425345431595e-11,8.383425345431595e-11
2024-01-14 07:44:59,9.941034419927883e-08,1.3273450386709156e-09,1.8861301288664786e-10,1.8861301288664786e-10
2024-01-14 07:59:59,9.874596400699111e-08,1.329067286041483e-09,3.0482230369892707e-10,3.0482230369892707e-10
2024-01-14 08:14:59,1.0442268309576911e-07,1.2345034173601364e-09,2.6563287387584353e-10,2.6563287387584353e-10
2024-01-14 08:29:59,1.2128538697925158e-07,1.4534679467025906e-09,1.6552641787841296e-10,1.6552641787841296e-10
2024-01-14 08:44:59,1.2105097288149e-07,1.4947164042972424e-09,1.4629299982229086e-10,1.4629299982229086e-10
2024-01-14 08:59:59,1.226719922688964e-07,2.3535528069181963e-09,6.173668449429014e-10,6.173668449429014e-10
2024-01-14 09:14:59,1.2610082696333317e-07,2.311959623950272e-09,6.090724782452767e-10,6.090724782452767e-10
2024-01-14 09:29:59,1.2654252318405678e-07,1.4039298151871749e-09,1.4246416818097233e-10,1.4246416818097233e-10
2024-01-14 09:44:59,1.3947191591970226e-07,1.741439874175659e-09,2.1040166449197407e-10,2.1040166449197407e-10
2024-01-14 09:59:59,1.4125183103767078e-07,1.8993285406855772e-09,2.5573108814927034e-10,2.5573108814927034e-10
2024-01-14 10:14:59,1.421091323884568e-07,2.5194522070581513e-09,9.180831422243413e-10,9.180831422243413e-10
2024-01-14 10:29:59,1.494313834378328e-07,2.4793067880200098e-09,9.291272145019291e-10,9.291272145019291e-10
2024-01-14 10:44:59,1.6081568475248614e-07,1.9282379269111252e-09,3.362716722955931e-10,3.362716722955931e-10
2024-01-14 10:59:59,1.70848040132785e-07,1.8335431060833226e-09,2.948283035465001e-10,2.948283035465001e-10
2024-01-14 11:14:59,1.6646735805878415e-07,1.5301622639926037e-09,1.9588463313032606e-10,1.9588463313032606e-10
2024-01-14 11:29:59,1.6774086684630986e-07,1.600741109587838e-09,1.8811062204378946e-10,1.8811062204378946e-10
2024-01-14 11:44:59,1.826416990736966e-07,1.678935538192384e-09,2.1322134121261365e-10,2.1322134121261365e-10
2024-01-14 11:59:59,1.9507815577845113e-07,2.4211628948725266e-09,4.3727956759871465e-10,4.3727956759871465e-10
2024-01-14 12:14:59,1.979460349599766e-07,1.6526737177793764e-09,2.4245521645466736e-10,2.4245521645466736e-10
2024-01-14 12:29:59,2.046646789736823e-07,2.0889104557963016e-09,3.6619122021376395e-10,3.6619122021376395e-10
2024-01-14 12:44:59,2.1980653418841325e-07,1.892966322874135e-09,2.883666944269725e-10,2.883666944269725e-10
2024-01-14 12:59:59,2.2683728350570374e-07,1.9616030816731e-09,3.561997524554666e-10,3.561997524554666e-10
2024-01-14 13:14:59,2.253605432567133e-07,1.988475590333949e-09,2.883430724805966e-10,2.883430724805966e-10
2024-01-14 13:29:59,2.2568018307352778e-07,1.970689492600129e-09,3.3790409884608564e-10,3.3790409884608564e-10
2024-01-14 13:44:59,2.602628638653262e-07,2.0286933429515553e-09,3.2598729907230376e-10,3.2598729907230376e-10
2024-01-14 13:59:59,2.76140507811469e-07,2.0725663077094284e-09,2.0948629018995625e-10,2.0948629018995625e-10
2024-01-14 14:14:59,2.7052166390785665e-07,2.1552266785839705e-09,2.0693752587664436e-10,2.0693752587664436e-10
2024-01-14 14:29:59,2.821585523900462e-07,2.1245701828062018e-09,2.2376713774437323e-10,2.2376713774437323e-10
2024-01-14 14:44:59,2.921313976172311e-07,2.1324158714982854e-09,2.095399729362705e-10,2.095399729362705e-10
2024-01-14 14:59:59,2.76883325550574e-07,2.087692729863144e-09,2.3294612048225756e-10,2.3294612048225756e-10
2024-01-14 15:14:59,2.7707446886818224e-07,2.282423821117609e-09,3.7384380224193873e-10,3.7384380224193873e-10
2024-01-14 15:29:59,2.919410202988964e-07,2.2896170208039573e-09,3.74649999557076e-10,3.74649999557076e-10
2024-01-14 15:44:59,3.114260137263976e-07,2.361816668584656e-09,4.737908950086673e-10,4.737908950086673e-10
2024-01-14 15:59:59,3.161341278953062e-07,2.4442612210196424e-09,5.700013505815686e-10,5.700013505815686e-10
2024-01-14 16:14:59,3.202348023551425e-07,1.900286232711628e-09,2.1624361070367244e-10,2.1624361070367244e-10
2024-01-14 16:29:59,3.231212270632306e-07,2.0550727972254547e-09,4.5231671730134756e-10,4.5231671730134756e-10
2024-01-14 16:44:59,3.3024434345373184e-07,2.490007444214095e-09,8.054344880706019e-10,8.054344880706019e-10
2024-01-14 16:59:59,3.336589831605364e-07,1.7673069485093732e-09,2.2663090876209272e-10,2.2663090876209272e-10
2024-01-14 17:14:59,3.343253616160672e-07,1.7809343851983128e-09,2.1324361273868174e-10,2.1324361273868174e-10
2024-01-14 17:29:59,3.303348827887611e-07,1.915324525422176e-09,2.389819870012835e-10,2.389819870012835e-10
2024-01-14 17:44:59,3.315819338438941e-07,1.832041719159229e-09,2.2837669867742467e-10,2.2837669867742467e-10
2024-01-14 17:59:59,3.4424331439307614e-07,1.877822348813567e-09,2.3873522375006436e-10,2.3873522375006436e-10
2024-01-14 18:14:59,3.6676354502307707e-07,1.960172638287228e-09,2.7072124366606697e-10,2.7072124366606697e-10
2024-01-14 18:29:59,3.6013425120235813e-07,1.834835037005168e-09,2.2304659823987484e-10,2.2304659823987484e-10
2024-01-14 18:44:59,3.6602942852553576e-07,1.7347168031693072e-09,2.0248653347078666e-10,2.0248653347078666e-10
2024-01-14 18:59:59,3.612994938500885e-07,1.7613012530499019e-09,2.2414582821854548e-10,2.2414582821854548e-10
2024-01-14 19:14:59,3.5697333245688117e-07,1.8236286219866034e-09,2.26827559804206e-10,2.26827559804206e-10
2024-01-14 19:29:59,3.6499633895520536e-07,1.938819372610332e-09,3.855575024072018e-10,3.855575024072018e-10
2024-01-14 19:44:59,3.5529987429895216e-07,1.811760146012534e-09,2.711764741068776e-10,2.711764741068776e-10
2024-01-14 19:59:59,3.4816553687085096e-07,1.907998299597227e-09,3.3371505954839395e-10,3.3371505954839395e-10
2024-01-14 20:14:59,3.9645481382347974e-07,1.8962289374415734e-09,3.1447216637125714e-10,3.1447216637125714e-10
2024-01-14 20:29:59,4.2052586128169747e-07,1.8266537742703567e-09,2.1935501003568261e-10,2.1935501003568261e-10
2024-01-14 20:44:59,3.9433409551168354e-07,1.931564736314553e-09,2.2013298783197748e-10,2.2013298783197748e-10
2024-01-14 20:59:59,3.752065447132373e-07,1.8801834881884112e-09,2.3067993180136233e-10,2.3067993180136233e-10
2024-01-14 21:14:59,3.796899674740082e-07,1.8603018564223687e-09,2.787102557657739e-10,2.787102557657739e-10
2024-01-14 21:29:59,3.615639303387498e-07,1.870511655205903e-09,2.4574333429092195e-10,2.4574333429092195e-10
2024-01-14 21:44:59,3.929424978034784e-07,1.9207132944602787e-09,2.3658311426955603e-10,2.3658311426955603e-10
2024-01-14 21:59:59,4.0788840607589825e-07,1.889944796637584e-09,2.289324023403671e-10,2.289324023403671e-10
2024-01-14 22:14:59,3.607070134964535e-07,1.9320150163459254e-09,2.2751872662361744e-10,2.2751872662361744e-10
2024-01-14 22:29:59,4.032183662072725e-07,2.0250174579224457e-09,2.3336538256745073e-10,2.3336538256745073e-10
2024-01-14 22:44:59,4.2981410289560966e-07,2.0264700359604044e-09,2.425816773070787e-10,2.425816773070787e-10
2024-01-14 22:59:59,4.480428724194241e-07,3.519395353567636e-09,1.1726319076989611e-09,1.1726319076989611e-09
2024-01-14 23:14:59,4.239037675819102e-07,2.8696545354231094e-09,8.681436664193505e-10,8.681436664193505e-10
2024-01-14 23:29:59,4.04667143429969e-07,1.9510512620121628e-09,2.567215836818337e-10,2.567215836818337e-10
2024-01-14 23:44:59,4.178147092212561e-07,2.14920687865769e-09,3.9512438185280883e-10,3.9512438185280883e-10
2024-01-14 23:59:59,3.859069650895379e-07,2.290668882957118e-09,4.211066254718858e-10,4.211066254718858e-10
2024-01-15 00:14:59,4.1685621940217594e-07,2.1262322189805842e-09,2.7018990248620346e-10,2.7018990248620346e-10
2024-01-15 00:29:59,4.4775852785924503e-07,2.256833285170454e-09,5.141725277792777e-10,5.141725277792777e-10
2024-01-15 00:44:59,4.3228481048788074e-07,2.608287595255599e-09,6.651336306595217e-10,6.651336306595217e-10
2024-01-15 00:59:59,4.3158856384288004e-07,2.0531723769197214e-09,2.77298453119702e-10,2.77298453119702e-10
2024-01-15 01:14:59,4.3912683757699054e-07,2.169215180351716e-09,3.2593427383062164e-10,3.2593427383062164e-10
2024-01-15 01:29:59,4.3735809277857517e-07,2.038657746516049e-09,2.565592368985255e-10,2.565592368985255e-10
2024-01-15 01:44:59,4.189661239347717e-07,2.02743237687927e-09,2.5483644303761114e-10,2.5483644303761114e-10
2024-01-15 01:59:59,4.1954334883279594e-07,2.1915231709809367e-09,2.5901206861820796e-10,2.5901206861820796e-10
2024-01-15 02:14:59,4.208201465359148e-07,2.3884383452291965e-09,3.86748842834006e-10,3.86748842834006e-10
2024-01-15 02:29:59,4.09261277103853e-07,2.2982469393832116e-09,4.067588648389403e-10,4.067588648389403e-10
2024-01-15 02:44:59,4.410067719167365e-07,2.1173350320953896e-09,2.825791935818742e-10,2.825791935818742e-10
2024-01-15 02:59:59,4.440082544821088e-07,2.2320287600460434e-09,4.6460572389495644e-10,4.6460572389495644e-10
2024-01-15 03:14:59,4.182214176017614e-07,4.737432108220831e-09,8.872056368971534e-10,8.872056368971534e-10
2024-01-15 03:29:59,4.252730716856698e-07,2.224391477756113e-09,4.8878103764973e-10,4.8878103764973e-10
2024-01-15 03:44:59,4.6810480838038914e-07,2.2978310897489546e-09,5.621741111859215e-10,5.621741111859215e-10
2024-01-15 03:59:59,4.6340335544555503e-07,2.1922009409955516e-09,3.4884906371464623e-10,3.4884906371464623e-10
2024-01-15 04:14:59,4.7506469283615836e-07,2.0005224976430233e-09,2.581641584976907e-10,2.581641584976907e-10
2024-01-15 04:29:59,4.4248431360712797e-07,2.2303186198183378e-09,3.380495245436366e-10,3.380495245436366e-10
2024-01-15 04:44:59,4.4898702370315387e-07,2.2338412999617485e-09,3.4087105108958733e-10,3.4087105108958733e-10
2024-01-15 04:59:59,4.971753229093494e-07,1.975139123575046e-09,2.4930087606557187e-10,2.4930087606557187e-10
2024-01-15 05:14:59,4.664614465280465e-07,1.9598315016736456e-09,2.63321831019114e-10,2.63321831019114e-10
2024-01-15 05:29:59,4.2761846551523093e-07,2.1389390068549774e-09,2.708430464413463e-10,2.708430464413463e-10
2024-01-15 05:44:59,4.404726734406403e-07,2.2424424124216413e-09,2.9874322844812714e-10,2.9874322844812714e-10
2024-01-15 05:59:59,4.59633436392076e-07,2.324385233224602e-09,3.890979323078697e-10,3.890979323078697e-10
2024-01-15 06:14:59,4.966539796530026e-07,2.6084666481093414e-09,4.706503719079892e-10,4.706503719079892e-10
2024-01-15 06:29:59,5.096627208628948e-07,2.4797117148046102e-09,4.1107432174853297e-10,4.1107432174853297e-10
2024-01-15 06:44:59,5.030974136322756e-07,2.3040312804819604e-09,3.351331912715672e-10,3.351331912715672e-10
2024-01-15 06:59:59,5.065892583576582e-07,2.5152582616249483e-09,5.306348962530659e-10,5.306348962530659e-10
2024-01-15 07:14:59,5.551794632218504e-07,5.706457518797894e-09,6.629379485873518e-10,6.629379485873518e-10
2024-01-15 07:29:59,5.596669341549773e-07,9.404338229816241e-09,9.489808123605092e-10,9.489808123605092e-10
2024-01-15 07:44:59,5.14080214994184e-07,2.1637716203065552e-09,2.9911706461982945e-10,2.9911706461982945e-10
2024-01-15 07:59:59,4.986720853126888e-07,2.3144021666503674e-09,4.513443249597308e-10,4.513443249597308e-10
2024-01-15 08:14:59,5.011699371979756e-07,2.3197664697856443e-09,4.714356058327152e-10,4.714356058327152e-10
2024-01-15 08:29:59,4.932550878946919e-07,2.3807066226059274e-09,3.9131991999855663e-10,3.9131991999855663e-10
2024-01-15 08:44:59,5.118734178497623e-07,2.4943701263323733e-09,3.3841857768395884e-10,3.3841857768395884e-10
2024-01-15 08:59:59,5.361261703950493e-07,2.6943902076253e-09,5.091226291407744e-10,5.091226291407744e-10
2024-01-15 09:14:59,5.240089993298097e-07,2.640391335307396e-09,5.543574113416868e-10,5.543574113416868e-10
2024-01-15 09:29:59,4.845702609700229e-07,2.8234110583979857e-09,6.248639431129598e-10,6.248639431129598e-10
2024-01-15 09:44:59,5.155025963863523e-07,2.4497904197683624e-09,4.106665921145198e-10,4.106665921145198e-10
2024-01-15 09:59:59,5.187873798181991e-07,2.3883609696723473e-09,3.4486047922766105e-10,3.4486047922766105e-10
2024-01-15 10:14:59,5.10841430475091e-07,2.248813544615809e-09,3.0503220827017954e-10,3.0503220827017954e-10
2024-01-15 10:29:59,5.533338001597682e-07,2.2424255354049795e-09,3.055234740239507e-10,3.055234740239507e-10
2024-01-15 10:44:59,5.815655559339146e-07,2.4209629473174843e-09,3.3076793546938776e-10,3.3076793546938776e-10
2024-01-15 10:59:59,5.834424553122287e-07,2.4651197536234165e-09,3.39805158167102e-10,3.39805158167102e-10
2024-01-15 11:14:59,6.062597800518919e-07,2.542028055538091e-09,3.5226516165152623e-10,3.5226516165152623e-10
2024-01-15 11:29:59,5.894868156752419e-07,2.818025663303283e-09,3.816087379850634e-10,3.816087379850634e-10
2024-01-15 11:44:59,5.541997304851241e-07,2.76730120684826e-09,4.007534950600145e-10,4.007534950600145e-10
2024-01-15 11:59:59,5.465032652144508e-07,4.1313267920932666e-09,7.21184564775718e-10,7.21184564775718e-10
2024-01-15 12:14:59,5.504326942371651e-07,4.153872688575146e-09,7.22897622146989e-10,7.22897622146989e-10
2024-01-15 12:29:59,5.659217751892899e-07,2.7177312204553414e-09,3.7278695928553196e-10,3.7278695928553196e-10
2024-01-15 12:44:59,6.181630432995808e-07,2.7862396781800222e-09,3.922659651023351e-10,3.922659651023351e-10
2024-01-15 12:59:59,6.341747308532354e-07,2.7978221556873585e-09,4.01100774307009e-10,4.01100774307009e-10
2024-01-15 13:14:59,6.070575010907498e-07,2.8088202355724377e-09,4.278919011277237e-10,4.278919011277237e-10
2024-01-15 13:29:59,5.975936356041959e-07,3.1707067139559418e-09,4.5925827680608687e-10,4.5925827680608687e-10
2024-01-15 13:44:59,6.042851730476103e-07,3.1615043406672413e-09,4.805078897570385e-10,4.805078897570385e-10
2024-01-15 13:59:59,6.176801917832996e-07,2.8027787935196865e-09,4.242086534376894e-10,4.242086534376894e-10
2024-01-15 14:14:59,5.97456357854568e-07,3.1170836585169482e-09,4.26735723525076e-10,4.26735723525076e-10
2024-01-15 14:29:59,5.731222407128879e-07,3.148619095206137e-09,4.228731572855294e-10,4.228731572855294e-10
2024-01-15 14:44:59,5.723061237130385e-07,2.8856056476624788e-09,4.000814419504959e-10,4.000814419504959e-10
2024-01-15 14:59:59,5.513304981568145e-07,3.0659657548298627e-09,4.1210974599485156e-10,4.1210974599485156e-10
2024-01-15 15:14:59,5.502189934718428e-07,2.8505631028740836e-09,4.010301515325023e-10,4.010301515325023e-10
2024-01-15 15:29:59,5.993695356529191e-07,5.871226677521348e-09,1.4641292760736812e-09,1.4641292760736812e-09
2024-01-15 15:44:59,5.986954069451223e-07,4.63354648242683e-09,1.0759195495732972e-09,1.0759195495732972e-09
2024-01-15 15:59:59,5.871439510049784e-07,2.886339616930889e-09,4.162935852756703e-10,4.162935852756703e-10
2024-01-15 16:14:59,5.924238809631144e-07,2.78257780291505e-09,3.984192291386184e-10,3.984192291386184e-10
2024-01-15 16:29:59,5.041191725613716e-07,2.576667157258391e-09,3.693738002012322e-10,3.693738002012322e-10
2024-01-15 16:44:59,4.872644073454067e-07,2.5190785972237113e-09,3.5938097043044223e-10,3.5938097043044223e-10
2024-01-15 16:59:59,5.374683729380078e-07,2.275398868051047e-09,3.2921711067788074e-10,3.2921711067788074e-10
2024-01-15 17:14:59,5.251191211174325e-07,2.373106009033497e-09,3.566587166992046e-10,3.566587166992046e-10
2024-01-15 17:29:59,5.039600484824976e-07,2.4815949727507853e-09,4.068221310484143e-10,4.068221310484143e-10
2024-01-15 17:44:59,5.198636134470809e-07,2.3667110256217787e-09,3.91114896930428e-10,3.91114896930428e-10
2024-01-15 17:59:59,5.285118827784102e-07,2.307751270808437e-09,3.2354201568777295e-10,3.2354201568777295e-10
2024-01-15 18:14:59,5.449390414825846e-07,2.4911242553124844e-09,3.659734451328397e-10,3.659734451328397e-10
2024-01-15 18:29:59,5.3583771692661e-07,2.556880956331955e-09,3.666178269330668e-10,3.666178269330668e-10
2024-01-15 18:44:59,5.280436039832347e-07,2.730656790108825e-09,4.302266662639828e-10,4.302266662639828e-10
2024-01-15 18:59:59,5.592062134890209e-07,3.1508777149592726e-09,5.426103794575365e-10,5.426103794575365e-10
2024-01-15 19:14:59,5.642925745091178e-07,2.979525805533754e-09,5.116342773558901e-10,5.116342773558901e-10
2024-01-15 19:29:59,5.166931487065745e-07,3.262271992443278e-09,6.534473629233285e-10,6.534473629233285e-10
2024-01-15 19:44:59,5.061411367896637e-07,2.769385736210158e-09,4.502846115662293e-10,4.502846115662293e-10
2024-01-15 19:59:59,5.391313841422653e-07,2.349667717243844e-09,3.1598224940723774e-10,3.1598224940723774e-10
2024-01-15 20:14:59,5.349520806121743e-07,2.2920393053700516e-09,3.2538573309050916e-10,3.2538573309050916e-10
2024-01-15 20:29:59,4.969020178188984e-07,2.369657189150638e-09,3.239362794798775e-10,3.239362794798775e-10
2024-01-15 20:44:59,5.23822541098219e-07,2.5740920410890202e-09,3.4763980528990976e-10,3.4763980528990976e-10
2024-01-15 20:59:59,5.15562499962318e-07,2.627347673625576e-09,3.5628725457232445e-10,3.5628725457232445e-10
2024-01-15 21:14:59,5.116218929526293e-07,2.262617081347141e-09,3.122026401042229e-10,3.122026401042229e-10
2024-01-15 21:29:59,5.100693674087216e-07,2.179417596168318e-09,3.0264002233670017e-10,3.0264002233670017e-10
2024-01-15 21:44:59,4.899381206338833e-07,2.235611066300775e-09,3.0416429480044357e-10,3.0416429480044357e-10
2024-01-15 21:59:59,5.562667720495678e-07,2.269907376549878e-09,3.003258395203839e-10,3.003258395203839e-10
2024-01-15 22:14:59,5.211929754901317e-07,2.2526725632573534e-09,2.9124222621719173e-10,2.9124222621719173e-10
2024-01-15 22:29:59,5.454456353472717e-07,2.2774441760129303e-09,2.9514843900555637e-10,2.9514843900555637e-10
2024-01-15 22:44:59,5.545536817213143e-07,2.2978243574947315e-09,3.332895282879007e-10,3.332895282879007e-10
2024-01-15 22:59:59,5.558745328377236e-07,2.3370105067987246e-09,3.4463337260927207e-10,3.4463337260927207e-10
2024-01-15 23:14:59,5.67650038437859e-07,2.414951719617419e-09,3.2769577072816636e-10,3.2769577072816636e-10
2024-01-15 23:29:59,5.619056626905859e-07,2.3390878379298464e-09,3.2743957472848616e-10,3.2743957472848616e-10
2024-01-15 23:44:59,5.93734624834665e-07,2.2185072387791932e-09,3.0294549930798105e-10,3.0294549930798105e-10
2024-01-15 23:59:59,5.913458518570258e-07,2.2704071741296523e-09,3.235351236603636e-10,3.235351236603636e-10
2024-01-16 00:14:59,5.64422779312872e-07,2.3399016793289148e-09,3.342485737857383e-10,3.342485737857383e-10
2024-01-16 00:29:59,5.426528499394905e-07,2.336496779876002e-09,3.0739573107642936e-10,3.0739573107642936e-10
2024-01-16 00:44:59,5.837115464790456e-07,2.2501538402633287e-09,3.0030520599750425e-10,3.0030520599750425e-10
2024-01-16 00:59:59,5.878372080380825e-07,2.2042589941953317e-09,3.121370617288401e-10,3.121370617288401e-10
2024-01-16 01:14:59,5.645381852965384e-07,2.237265492038203e-09,3.1858824640716546e-10,3.1858824640716546e-10
2024-01-16 01:29:59,5.556769099408605e-07,2.314507821960932e-09,3.1542009785994827e-10,3.1542009785994827e-10
2024-01-16 01:44:59,5.736630504607487e-07,2.244166924285861e-09,2.9805187452932203e-10,2.9805187452932203e-10
2024-01-16 01:59:59,5.09821536140928e-07,2.2300608257255845e-09,3.0160707824866366e-10,3.0160707824866366e-10
2024-01-16 02:14:59,5.325206597684206e-07,2.162721157685704e-09,3.0072880447933003e-10,3.0072880447933003e-10
2024-01-16 02:29:59,5.897372704595139e-07,2.184683277422405e-09,3.0818737693197264e-10,3.0818737693197264e-10
2024-01-16 02:44:59,5.641632724497401e-07,2.3327976750303457e-09,3.2335692101834674e-10,3.2335692101834674e-10
2024-01-16 02:59:59,5.731710410855606e-07,2.417309336304575e-09,3.2928139535799067e-10,3.2928139535799067e-10
2024-01-16 03:14:59,5.865448011411722e-07,2.4883786189488285e-09,3.3628500285643994e-10,3.3628500285643994e-10
2024-01-16 03:29:59,5.181747543456723e-07,2.2264306642230765e-09,2.974003880477847e-10,2.974003880477847e-10
2024-01-16 03:44:59,5.166998231123214e-07,2.1567359579693836e-09,2.9437512608651204e-10,2.9437512608651204e-10
2024-01-16 03:59:59,5.594048683192689e-07,2.0383924475573633e-09,2.7303742242286765e-10,2.7303742242286765e-10
2024-01-16 04:14:59,5.999123657319126e-07,2.0193220927567945e-09,2.322391266364662e-10,2.322391266364662e-10
2024-01-16 04:29:59,5.591929696713885e-07,2.0395514358897253e-09,2.4948676223192026e-10,2.4948676223192026e-10
2024-01-16 04:44:59,5.291489496637621e-07,1.989529239046919e-09,2.5421905550576026e-10,2.5421905550576026e-10
2024-01-16 04:59:59,5.759582682172656e-07,1.8663363847640078e-09,2.2029785828786534e-10,2.2029785828786534e-10
2024-01-16 05:14:59,5.461723747541199e-07,1.8455918227924082e-09,2.104595061902653e-10,2.104595061902653e-10
2024-01-16 05:29:59,5.299276401528941e-07,1.8488286212983383e-09,2.1320000820319622e-10,2.1320000820319622e-10
2024-01-16 05:44:59,5.109129426670154e-07,1.9156461445171447e-09,1.997154430078539e-10,1.997154430078539e-10
2024-01-16 05:59:59,5.06803059113708e-07,1.978440229455653e-09,2.1243744510058406e-10,2.1243744510058406e-10
2024-01-16 06:14:59,4.898363509336603e-07,1.9782971925983846e-09,2.1495184097628738e-10,2.1495184097628738e-10
2024-01-16 06:29:59,4.498903823893194e-07,1.943045004941596e-09,2.1161860265905354e-10,2.1161860265905354e-10
2024-01-16 06:44:59,4.534306124068911e-07,1.990105757161175e-09,2.371544022993199e-10,2.371544022993199e-10
2024-01-16 06:59:59,4.727785523571758e-07,2.1070407060373928e-09,2.2188819828087432e-10,2.2188819828087432e-10
2024-01-16 07:14:59,5.104319996837523e-07,4.42317611745697e-09,2.1732933632480944e-09,2.1732933632480944e-09
2024-01-16 07:29:59,4.936495672738531e-07,3.4799530734891628e-09,1.5511664101182164e-09,1.5511664101182164e-09
2024-01-16 07:44:59,4.648852139001933e-07,1.9433720150855777e-09,2.0905666442627154e-10,2.0905666442627154e-10
2024-01-16 07:59:59,4.246146385229008e-07,2.0924937941991305e-09,2.1814612115807566e-10,2.1814612115807566e-10
2024-01-16 08:14:59,4.493025937293417e-07,2.00913886700706e-09,2.1382463145510465e-10,2.1382463145510465e-10
2024-01-16 08:29:59,4.778695156897563e-07,1.990273539844471e-09,2.119091442361107e-10,2.119091442361107e-10
